"","voix_expr_2012_PS","voix_expr_2017_PS","voix_expr_2022_PS","voix_expr_2012_LR","voix_expr_2017_LR","voix_expr_2022_LR"
"247",28.8183415557208,6.16695059625213,2.35631444483247,28.0749476245185,25.5144804088586,5.13536861065672
"248",24.6797245552386,5.52281954471493,1.93270323927172,32.4309418382944,28.9948026097534,5.66575602803183
"249",24.1974438965483,5.37686112208274,1.95452508960573,31.4430914763007,26.516803764318,5.79263739545998
"250",30.2113591500698,8.15860628531645,2.24203133441383,26.5619232559259,19.8371193109143,4.38951917882226
"251",31.3831806105297,8.07524834593127,2.21424174020111,28.079307415641,21.6338994552412,5.26164580340653
"252",28.4122870777107,5.2236802362654,1.50010098599049,19.9917833328066,12.831828707588,2.46222205901254
"253",25.1810987084633,5.25241422626992,1.5247115695395,24.8137454564203,16.3356101646123,4.15958179339807
"254",25.0287907869482,5.72939197308339,1.84418517124577,26.0508637236084,16.4639910277978,3.78075067574503
"255",28.335390199637,5.42084454533155,1.57869170984456,20.5270417422868,12.8049788788503,2.7720207253886
"256",23.6815407906853,4.71108626303154,1.51355030539684,25.766727536639,17.5535238596376,4.39377384513425
"257",23.0246160841618,4.44074322424347,1.49470527598163,27.6006035177645,18.6281932036945,4.56845656452066
"258",28.357594898416,7.36033889330156,1.83796202446111,32.4959765733716,25.9833546292779,6.53309908327139
"259",26.3472835849881,7.63378435320006,1.63029187483566,29.6062533378647,22.3477222716419,5.05207559249563
"260",26.8980565973406,6.26785168652771,1.60493328486219,26.9103307193999,19.0626120919852,4.61149035289682
"261",26.6021497863024,6.29239495311958,1.6473226671599,29.2620153955444,20.7037851603195,4.09114029409045
"262",32.4277255311738,9.20599505262647,2.15547942882339,25.233526487445,18.7725339929831,4.43815079876539
"263",30.1777072912854,7.67524036486153,1.8509177525571,24.1199354777493,16.9679787438026,4.25528933725655
"264",28.4497794193085,5.93746787481826,1.40439434526114,24.0879977722083,16.2571776834623,3.57059907405974
"265",25.1898927764278,5.9845192124539,1.62055922272491,29.4567452293157,20.4903981021316,4.42965215456501
"266",25.6525652565257,6.51842123944062,1.5447720473404,28.1234005753517,19.0707744729183,4.0999491975088
