"","moyenne","ecart_type"
"331",11.1540484702168,13.3528903394307
"332",9.93151634792176,12.4142999421744
"333",11.5993345702953,13.1826325178556
"334",11.2848181701928,13.4744438190815
"335",15.1751563359147,16.6449072096109
"336",13.4455510021255,14.3511516069992
"337",12.1718488290249,13.4868977673581
"338",8.49067819031602,9.27187630475407
"339",7.4023700612469,8.02793296702376
"340",7.34452065865954,7.92708176316763
"341",6.31237788454827,6.66240223165788
"342",5.96741991769578,6.43667044638045
"343",7.1168560591787,7.74633299218999
"344",8.82016165216266,9.89167521695287
"345",7.50896213355492,8.09031487399856
"346",6.33875925979129,6.98367237024483
"347",7.83146148025792,8.90614871439155
"348",10.0983650940868,11.4783971480951
"349",9.36407236255325,11.2001377419356
"350",13.7544203244054,15.0744548146527
"351",14.3023004234423,15.0047577362933
"352",14.8340477515952,15.4581029275331
"353",12.4525242482008,13.36701167671
"354",9.72608964185113,10.8443882518053
"355",15.0431050477344,16.630214145185
"356",14.6313398168308,17.5843951533343
"357",8.96483152117587,10.2082699130156
"358",8.96896705213822,10.0553963298294
"359",9.56038342823644,10.6016714768588
"360",10.5236097149968,12.5338958803331
"361",11.3574515571539,12.8778592739153
"362",10.726183241027,12.9400351933572
"363",14.3231409669791,17.8498623770581
"364",10.7545101422351,13.3632625859371
"365",11.1445225048078,13.5314944857625
"366",11.9090098033969,13.3913101101277
"367",11.6415740189783,14.138216410633
"368",12.7121484449026,14.606754547376
"369",11.6582780821555,13.8185760489153
"370",13.4214079961868,15.5739237084509
"371",11.7157007952693,13.6542222255608
"372",13.3664364418749,16.2624276391332
"373",10.8850543665263,13.3674820920469
"374",11.5085169490782,14.1900324513687
"375",11.4012127133009,13.9593388333975
"376",9.74510844480775,11.0347975552897
"377",8.84228318082573,10.2114907576425
"378",10.6756408493541,12.1740437053354
"379",12.3681296515554,13.3439239345515
"380",9.48716599113161,10.5459759140246
"381",10.0583671576007,10.9492487602921
"382",8.78942555097011,9.48397711439094
"383",9.44895112270344,10.5538010144949
"384",8.70867623657347,9.59298628235872
"385",7.90709674707659,8.92096050304564
"386",12.8073419247046,14.390647234525
"387",12.5742730954984,14.1774107710593
"388",16.3604455230481,18.0173366936251
"389",6.94140151224317,8.23423844086
"390",19.2084043886391,20.3191697913212
"391",20.1028792832714,20.7214070434292
"392",18.3523579239861,19.4917735160623
"393",16.8747573817691,17.668810822833
"394",18.1606860842047,19.509273822012
"395",17.9828878214114,19.1252489973647
"396",16.1468266223714,17.316642032435
"397",11.6875937676059,13.2519784946417
"398",13.7449918904903,15.2058260483885
"399",6.4769330746627,7.83783409298376
"400",19.5334457082972,20.6753203111104
"401",18.8728279432195,20.0168737993861
"402",19.7932200941539,21.7673926791108
"403",19.1465110505562,20.3711136116736
"404",14.5362129404639,15.8054064994687
"405",10.8559696558697,12.6506946172647
"406",15.8294417034087,18.2778608939215
"407",15.6279269366552,18.3912557083683
"408",12.9190703277148,15.658080487042
"409",10.2479304975776,13.1665422893284
"410",11.5675142984006,13.734597738064
"411",12.8181915950235,16.1945541250676
"412",10.9075558530734,13.3551566789765
"413",11.1720272484301,13.878947979887
"414",11.7186272567075,14.5262966352919
"415",10.347025841311,12.2579497421552
"416",11.2768247153605,13.5593707831099
"417",8.88652728868232,11.029065705711
"418",9.69546243781698,11.8737769293435
"419",11.1428978149684,14.1098977540537
"420",10.9031903253274,13.5726666480291
"421",12.7805177404496,15.6727725202208
"422",11.5415553333064,14.3032594912185
"423",14.6301742712461,17.9015963500074
"424",14.8351728167094,18.3526685559526
"425",11.9837632900064,13.2772664720287
"426",11.1183749513788,12.7419677078087
"427",9.58349465982708,11.1688981334789
"428",11.2416922514905,12.9820590474766
"429",11.3641424109463,13.4940071270527
"430",10.6340000961404,12.5754421935551
"431",12.6460145781531,14.7289815527292
"432",13.3624245721114,16.9054888754455
"433",11.1166319394343,13.5035970003455
"434",11.311699406988,12.7900927620756
"435",16.4188976530479,17.3180061238505
"436",12.4259320194484,14.7610786055043
"437",15.7514581289016,18.0665230986679
"438",14.4162428539188,17.3025568669696
"439",12.1259428212615,14.9792255278265
"440",12.7714561853672,16.6564392542512
"441",12.6085113604891,15.5784822970992
"442",10.4824638108103,13.9823699557859
"443",10.6072128812446,13.797372602172
"444",10.5409408577444,14.2810652736954
"445",13.1905630294431,15.019719182053
"446",14.3842580708441,16.2639322498923
"447",12.233245503258,14.2778668847858
"448",12.1449408869479,13.8492399149875
"449",11.5797753990177,13.7283028182068
"450",9.14269428640644,11.2870224628193
"451",8.98149069527397,11.4390661139211
"452",8.29439563243108,10.3480102719438
"453",6.81674694103759,8.78337108122865
"454",6.96765213402537,9.01098176725989
"455",8.10626553272866,10.1580552725128
"456",8.09219374689922,10.4377784917272
"457",8.10567243818704,10.1582858218896
"458",12.0196760540569,14.7713741340507
"459",8.98864500933159,10.883129410898
"460",7.94010463586877,9.74566536194265
"461",8.32236262135381,10.4685540487158
"462",9.52928117247681,11.436051082488
"463",11.2088112291558,13.1265813067954
"464",11.6376391780383,13.7279166157639
"465",9.31518622451972,11.3022624743256
"466",9.5717417509138,10.988664048457
"467",11.26215836673,13.4813151675295
"468",15.1324466584416,17.4037455363467
"469",15.0838872035548,16.9503956016654
"470",12.826047477681,15.6647607995882
"471",11.5261920234824,14.2277510041808
"472",16.216158448777,18.5357561391714
"473",14.9223731124346,17.4640448942066
"474",15.3954950564685,17.6353155056331
"475",11.3026734732304,13.5921611585848
"476",10.1329842673193,12.1584739807232
"477",9.92415131882961,11.6216465832317
"478",10.1071853865694,12.4985121164534
"479",10.6591039759697,12.6436941260895
"480",10.1086763532477,12.5200005095261
"481",9.38829451332128,11.5741701655648
"482",10.7111376745198,12.5901578990358
"483",11.5335497947802,13.5487994958892
"484",15.8096775981942,20.3307182228334
"485",10.0622785905115,12.30251819501
"486",11.6942589046012,13.7299953802635
"487",11.9428208882321,14.1007397792851
"488",14.233397899034,16.4600730486385
"489",14.3318234183009,16.5970531510796
"490",13.346586970479,16.001162783083
"491",12.1603948379618,14.7872873562437
"492",12.57888892706,15.3899619971166
"493",13.7532651260306,17.2707974322486
"494",16.6265237694366,21.1856873398532
"495",13.8319422667699,16.1933937653701
"496",11.7701598485669,13.7324634856061
"497",14.9755063084235,18.5400434069999
"498",12.9853361973829,15.6590197630374
"499",8.12698607725236,9.77257086738572
"500",10.2933586971768,12.2940860302762
"501",11.994316575005,13.8788083337961
"502",9.45972081549373,11.43311100502
"503",14.5242233439435,16.4394334755681
"504",16.30922929612,18.4371114293203
"505",14.0003097057632,16.0877158754022
"506",13.8413433795724,16.0035425621155
"507",18.3253963336514,22.6189917790832
"508",18.7561848095587,24.0379289846229
"509",14.875145044083,18.3447770147028
"510",16.6768723718404,21.9769877133834
"511",15.5390984143448,20.9581874182576
"512",18.0756248395385,21.808376736898
"513",17.5238285576829,19.670805180766
"514",13.2185461322039,15.9450943372469
"515",17.1428191065701,20.0839554812463
"516",15.5014625850274,19.6756125127459
"517",15.200633737814,20.3735714053985
"518",13.0890247586517,16.3822393996802
"519",12.0194353859426,14.1073045327475
"520",16.3942368047738,20.4025321948767
"521",13.3513941089361,16.8492135235529
"522",12.0767477109736,14.9419039965116
"523",12.452288554754,15.0438908668931
"524",13.7970915065819,15.3715288658893
"525",14.8359903151438,17.7511351197127
"526",13.069885095369,15.0927262396022
"527",16.3960028384851,18.9742067429404
"528",16.2150459432695,19.0799079214815
"529",16.237423563986,18.6677632353096
"530",11.5280864376925,14.0079934838448
"531",12.4978442598503,15.149832774828
"532",12.2406330006841,14.7913113595079
"533",12.7702444449757,15.2676715834722
"534",15.6700164208598,19.7463493750628
"535",12.800756618307,15.5106870625213
"536",12.6059260531619,15.6193342514149
"537",17.6350596517988,23.3733189879806
"538",13.5696660963126,17.3986522317321
"539",15.8313941533112,19.4058428539771
